feature,departamento,mean,std
t2m_min_oct,Rojas,10.516823069403715,1.026458978911333
t2m_min_oct,Rosario,11.934349635796044,1.0449704819553252
t2m_min_oct,Salto,10.074457478005865,1.0390784147347336
t2m_min_oct,San Lorenzo,12.557165200391006,1.0635594453497963
t2m_min_oct,San Nicolas,11.147760368663596,1.0845580860066317
t2m_min_oct,San Pedro,11.277931688804554,1.0861891321259716
t2m_min_oct,Union,10.56913000977517,1.0513784757655658
t2m_min_oct,Villa Constitucion,11.071290322580646,1.0376056651492231
t2m_min_nov,Arrecifes,13.037313725490195,0.9841266375122265
t2m_min_nov,Baradero,13.155474747474749,0.9749219734815211
t2m_min_nov,Belgrano,14.225186274509804,0.9528445599866431
t2m_min_nov,Capitan Sarmiento,13.037313725490195,0.9841266375122265
t2m_min_nov,Carmen De Areco,12.518802083333334,0.9789842291149204
t2m_min_nov,Caseros,14.03196875,0.9928208332207983
t2m_min_nov,Chacabuco,12.723049019607842,0.9807368395069155
t2m_min_nov,Colon,13.086489583333334,0.9767706098469345
t2m_min_nov,General Arenales,13.164252525252525,1.1791050367589975
t2m_min_nov,General Lopez,13.411343137254901,1.1885872679377243
t2m_min_nov,General San Martin,13.353454545454545,1.0410644886704703
t2m_min_nov,Iriondo,13.987774509803922,0.9945670926700436
t2m_min_nov,Juarez Celman,13.061645161290322,1.147654541955135
t2m_min_nov,Junin,13.14115238095238,1.0076474035209917
t2m_min_nov,Leandro N. Alem,13.10453125,0.9942724248946636
t2m_min_nov,Marcos Juarez,13.923333333333332,1.1162963655578098
t2m_min_nov,Pergamino,13.080737373737374,0.9734569904240185
t2m_min_nov,Ramallo,13.660274509803923,0.9561179169863997
t2m_min_nov,Rojas,13.10650505050505,0.9859461654266566
t2m_min_nov,Rosario,14.507086021505376,0.9784130119654343
t2m_min_nov,Salto,12.568060606060605,0.9792027739957696
t2m_min_nov,San Lorenzo,15.149353535353535,0.9440057303976332
