feature,departamento,mean,std
t2m_oct,Leales,24.658168202764976,1.26448764400405
t2m_oct,Leandro N. Alem,17.14133064516129,0.9736482339326575
t2m_oct,Ledesma,22.613456221198156,1.0759229259818899
t2m_oct,Libertad,26.352200460829494,1.5183444706080853
t2m_oct,Libertador General San Martin,23.393848765835184,1.4935358622314425
t2m_oct,Lincoln,16.335913978494624,0.9509178628626156
t2m_oct,Loberia,12.744022770398482,0.8256982541354401
t2m_oct,Lobos,16.025891840607212,0.9270136417477359
t2m_oct,Loreto,24.221964809384165,1.3223842981491378
t2m_oct,Lujan,16.560537634408604,0.9117687891320047
t2m_oct,Magdalena,16.160168970814134,0.8977706903642392
t2m_oct,Maipu,23.89770426183188,1.4612445931294777
t2m_oct,Mar Chiquita,13.64984331797235,0.8957783960099093
t2m_oct,Maraco,15.316550179211468,1.1083024189888975
t2m_oct,Marcos Juarez,18.334639468690703,1.0303575521942703
t2m_oct,Marcos Paz,16.06244416873449,0.9504005143922974
t2m_oct,Mayor Luis J. Fontana,,
t2m_oct,Mburucuya,21.492187938288918,1.1142787069516702
t2m_oct,Mercedes,16.579735541993607,0.8344328426838118
t2m_oct,Metan,21.720011123470524,1.0581023880584404
t2m_oct,Mitre,23.99920303605313,1.2756987134765194
t2m_oct,Monte,15.585852534562212,0.9629111659898391
t2m_oct,Monte Caseros,19.384266862170087,0.9154657002914256
t2m_oct,Montecarlo,21.340172811059908,1.3493725726088284
t2m_oct,Moreno,24.283460410557186,1.4381213204437322
t2m_oct,Navarro,15.976647116324536,0.9130131763670134
t2m_oct,Necochea,13.049576612903225,0.9406579416630269
t2m_oct,Nogoya,18.49623339658444,0.916221556878913
t2m_oct,O'Higgins,22.376018433179723,1.281912802902965
t2m_oct,Obera,20.281247311827954,1.150474511521289
t2m_oct,Olavarria,14.006520039100684,0.9323515159851908
t2m_oct,Oran,26.518860887096775,1.2354369704553971
t2m_oct,Palpala,23.398268251273343,1.084428029373356
t2m_oct,Parana,19.94733137829912,0.9638001147764118
t2m_oct,Paso De Los Libres,19.895852534562213,0.9524569067645333
t2m_oct,Patagones,17.0599880525687,0.9933270735814631
t2m_oct,Patino,25.562483870967743,1.8977846917930286
t2m_oct,Pehuajo,15.87873732718894,0.9745318454910346
t2m_oct,Pellegrini,24.044130089899525,1.2662191459215533
t2m_oct,Pergamino,17.226647116324536,0.9751019115452927
t2m_oct,Pila,15.34174193548387,0.9777358988447598
t2m_oct,Pilagas,24.560870967741934,1.7792528946543786
t2m_oct,Pilar,16.55996878251821,0.909103125952518
t2m_oct,Pilcomayo,24.729139784946238,1.7894156561753285
t2m_oct,Pirane,24.38648233486943,1.681218275462108
t2m_oct,Pocho,19.18346514047867,1.013410197651681
t2m_oct,Presidencia De La Plaza,22.997177419354838,1.3440858011793089
t2m_oct,Presidente Roque Saenz Pena,18.12546370967742,1.0987549230089912
t2m_oct,Puan,16.58205882352941,0.8907475610825627
